Starting Time: 4/23/2012 11:10 AM	 	 	 	 	 	 
Seconds	Thermocouple 1	Thermocouple 2	Thermocouple 3	Thermocouple 4	MainPres	PrepPres
39.206243	NaN	NaN	NaN	NaN	1.578723E-10	4.480238E-10
39.288247	NaN	NaN	NaN	NaN	1.578723E-10	4.480238E-10
39.405254	NaN	NaN	NaN	NaN	1.560539E-10	4.442502E-10
39.476258	NaN	NaN	NaN	NaN	1.560539E-10	4.442502E-10
39.552262	NaN	NaN	NaN	NaN	1.560539E-10	4.442502E-10
39.660268	NaN	NaN	NaN	NaN	1.560539E-10	4.442502E-10
39.725272	NaN	NaN	NaN	NaN	1.560539E-10	4.442502E-10
39.801277	NaN	NaN	NaN	NaN	1.560539E-10	4.442502E-10
39.902282	NaN	NaN	NaN	NaN	1.564090E-10	4.539135E-10
40.015289	NaN	NaN	NaN	NaN	1.564090E-10	4.539135E-10
40.110294	NaN	NaN	NaN	NaN	1.564090E-10	4.539135E-10
40.201300	NaN	NaN	NaN	NaN	1.564090E-10	4.539135E-10
40.266303	NaN	NaN	NaN	NaN	1.564090E-10	4.539135E-10
40.395310	NaN	NaN	NaN	NaN	1.581920E-10	4.529472E-10
40.487316	NaN	NaN	NaN	NaN	1.581920E-10	4.529472E-10
40.569321	NaN	NaN	NaN	NaN	1.581920E-10	4.529472E-10
40.671326	NaN	NaN	NaN	NaN	1.581920E-10	4.529472E-10
40.760332	NaN	NaN	NaN	NaN	1.581920E-10	4.529472E-10
40.881338	NaN	NaN	NaN	NaN	1.581920E-10	4.511556E-10
41.017346	NaN	NaN	NaN	NaN	1.581920E-10	4.511556E-10
41.134353	NaN	NaN	NaN	NaN	1.581920E-10	4.511556E-10
41.211357	NaN	NaN	NaN	NaN	1.581920E-10	4.511556E-10
41.295362	NaN	NaN	NaN	NaN	1.581920E-10	4.511556E-10
41.405368	NaN	NaN	NaN	NaN	1.560468E-10	4.502668E-10
41.476372	NaN	NaN	NaN	NaN	1.560468E-10	4.502668E-10
Starting Time: 4/23/2012 11:13 AM	 	 	 	 	 	 
Seconds	Thermocouple 1	Thermocouple 2	Thermocouple 3	Thermocouple 4	MainPres	PrepPres
6.265358	NaN	NaN	NaN	NaN	1.580002E-10	4.900556E-10
6.354363	NaN	NaN	NaN	NaN	1.580002E-10	4.900556E-10
6.478371	NaN	NaN	NaN	NaN	1.580002E-10	4.821980E-10
6.543374	NaN	NaN	NaN	NaN	1.580002E-10	4.821980E-10
6.608378	NaN	NaN	NaN	NaN	1.580002E-10	4.821980E-10
6.709383	NaN	NaN	NaN	NaN	1.580002E-10	4.821980E-10
6.784388	NaN	NaN	NaN	NaN	1.580002E-10	4.821980E-10
6.849391	NaN	NaN	NaN	NaN	1.580002E-10	4.821980E-10
6.930397	NaN	NaN	NaN	NaN	1.580002E-10	4.821980E-10
7.014401	NaN	NaN	NaN	NaN	1.578865E-10	4.821980E-10
7.086405	NaN	NaN	NaN	NaN	1.578865E-10	4.821980E-10
7.198411	NaN	NaN	NaN	NaN	1.578865E-10	4.821980E-10
7.263415	NaN	NaN	NaN	NaN	1.578865E-10	4.821980E-10
7.329419	NaN	NaN	NaN	NaN	1.578865E-10	4.821980E-10
7.402423	NaN	NaN	NaN	NaN	1.578865E-10	4.821980E-10
7.516430	NaN	NaN	NaN	NaN	1.548818E-10	4.873682E-10
7.594434	NaN	NaN	NaN	NaN	1.548818E-10	4.873682E-10
7.716441	NaN	NaN	NaN	NaN	1.548818E-10	4.873682E-10
7.789445	NaN	NaN	NaN	NaN	1.548818E-10	4.873682E-10
7.859449	NaN	NaN	NaN	NaN	1.548818E-10	4.873682E-10
7.981456	NaN	NaN	NaN	NaN	1.570057E-10	4.869661E-10
8.059461	NaN	NaN	NaN	NaN	1.570057E-10	4.869661E-10
8.141466	NaN	NaN	NaN	NaN	1.570057E-10	4.869661E-10
8.243472	NaN	NaN	NaN	NaN	1.570057E-10	4.869661E-10
8.319476	NaN	NaN	NaN	NaN	1.570057E-10	4.869661E-10
8.393480	NaN	NaN	NaN	NaN	1.570057E-10	4.869661E-10
8.475485	NaN	NaN	NaN	NaN	1.570057E-10	4.998670E-10
8.557489	NaN	NaN	NaN	NaN	1.570057E-10	4.998670E-10
8.640494	NaN	NaN	NaN	NaN	1.570057E-10	4.998670E-10
8.725499	NaN	NaN	NaN	NaN	1.570057E-10	4.998670E-10
8.788503	NaN	NaN	NaN	NaN	1.570057E-10	4.998670E-10
8.871507	NaN	NaN	NaN	NaN	1.570057E-10	4.998670E-10
8.975513	NaN	NaN	NaN	NaN	1.576024E-10	4.998670E-10
9.048517	NaN	NaN	NaN	NaN	1.576024E-10	4.998670E-10
9.113521	NaN	NaN	NaN	NaN	1.576024E-10	4.998670E-10
9.242528	NaN	NaN	NaN	NaN	1.576024E-10	4.998670E-10
9.308532	NaN	NaN	NaN	NaN	1.576024E-10	4.998670E-10
9.374536	NaN	NaN	NaN	NaN	1.576024E-10	4.998670E-10
9.455541	NaN	NaN	NaN	NaN	1.576024E-10	4.897875E-10
9.555546	NaN	NaN	NaN	NaN	1.573822E-10	4.897875E-10
9.643551	NaN	NaN	NaN	NaN	1.573822E-10	4.897875E-10
9.742557	NaN	NaN	NaN	NaN	1.573822E-10	4.897875E-10
9.818562	NaN	NaN	NaN	NaN	1.573822E-10	4.897875E-10
9.905567	NaN	NaN	NaN	NaN	1.573822E-10	4.897875E-10
10.030574	NaN	NaN	NaN	NaN	1.584122E-10	4.918190E-10
10.103578	NaN	NaN	NaN	NaN	1.584122E-10	4.918190E-10
10.237586	NaN	NaN	NaN	NaN	1.584122E-10	4.918190E-10
10.303589	NaN	NaN	NaN	NaN	1.584122E-10	4.918190E-10
Starting Time: 4/23/2012 11:16 AM	 	 	 	 	 	 
Seconds	Thermocouple 1	Thermocouple 2	Thermocouple 3	Thermocouple 4	MainPres	PrepPres
7.518430	NaN	NaN	NaN	NaN	1.520618E-10	5.651188E-10
7.601435	NaN	NaN	NaN	NaN	1.520618E-10	5.651188E-10
7.683440	NaN	NaN	NaN	NaN	1.520618E-10	5.641243E-10
7.800447	NaN	NaN	NaN	NaN	1.541573E-10	5.641243E-10
7.872450	NaN	NaN	NaN	NaN	1.541573E-10	5.641243E-10
8.028460	NaN	NaN	NaN	NaN	1.541573E-10	5.641243E-10
8.100463	NaN	NaN	NaN	NaN	1.541573E-10	5.641243E-10
8.188468	NaN	NaN	NaN	NaN	1.541573E-10	5.628547E-10
8.299475	NaN	NaN	NaN	NaN	1.541573E-10	5.628547E-10
8.382480	NaN	NaN	NaN	NaN	1.541573E-10	5.628547E-10
8.455484	NaN	NaN	NaN	NaN	1.541573E-10	5.628547E-10
8.518487	NaN	NaN	NaN	NaN	1.541573E-10	5.628547E-10
8.601492	NaN	NaN	NaN	NaN	1.541573E-10	5.628547E-10
8.677496	NaN	NaN	NaN	NaN	1.541573E-10	5.701268E-10
8.831505	NaN	NaN	NaN	NaN	1.589663E-10	5.701268E-10
8.972513	NaN	NaN	NaN	NaN	1.589663E-10	5.701268E-10
9.055518	NaN	NaN	NaN	NaN	1.589663E-10	5.701268E-10
9.159524	NaN	NaN	NaN	NaN	1.589663E-10	5.588907E-10
9.297532	NaN	NaN	NaN	NaN	1.559828E-10	5.588907E-10
9.379537	NaN	NaN	NaN	NaN	1.559828E-10	5.588907E-10
9.534545	NaN	NaN	NaN	NaN	1.559828E-10	5.588907E-10
9.623551	NaN	NaN	NaN	NaN	1.559828E-10	5.588907E-10
9.705555	NaN	NaN	NaN	NaN	1.559828E-10	5.594479E-10
9.809561	NaN	NaN	NaN	NaN	1.525093E-10	5.594479E-10
9.875565	NaN	NaN	NaN	NaN	1.525093E-10	5.594479E-10
9.979571	NaN	NaN	NaN	NaN	1.525093E-10	5.594479E-10
10.044575	NaN	NaN	NaN	NaN	1.525093E-10	5.594479E-10
10.109579	NaN	NaN	NaN	NaN	1.525093E-10	5.594479E-10
10.175582	NaN	NaN	NaN	NaN	1.525093E-10	5.602590E-10
10.290589	NaN	NaN	NaN	NaN	1.544698E-10	5.602590E-10
10.378594	NaN	NaN	NaN	NaN	1.544698E-10	5.602590E-10
10.480600	NaN	NaN	NaN	NaN	1.544698E-10	5.602590E-10
10.554604	NaN	NaN	NaN	NaN	1.544698E-10	5.602590E-10
10.657610	NaN	NaN	NaN	NaN	1.544698E-10	5.663885E-10
10.779617	NaN	NaN	NaN	NaN	1.544698E-10	5.663885E-10
10.844621	NaN	NaN	NaN	NaN	1.544698E-10	5.663885E-10
10.939626	NaN	NaN	NaN	NaN	1.544698E-10	5.663885E-10
11.023631	NaN	NaN	NaN	NaN	1.544698E-10	5.663885E-10
11.105636	NaN	NaN	NaN	NaN	1.544698E-10	5.663885E-10
11.183640	NaN	NaN	NaN	NaN	1.544698E-10	5.663885E-10
11.266644	NaN	NaN	NaN	NaN	1.553577E-10	5.663885E-10
11.332648	NaN	NaN	NaN	NaN	1.553577E-10	5.663885E-10
11.454655	NaN	NaN	NaN	NaN	1.553577E-10	5.663885E-10
11.537660	NaN	NaN	NaN	NaN	1.553577E-10	5.663885E-10
11.602664	NaN	NaN	NaN	NaN	1.553577E-10	5.663885E-10
11.668668	NaN	NaN	NaN	NaN	1.553577E-10	5.555473E-10
11.793675	NaN	NaN	NaN	NaN	1.556490E-10	5.555473E-10
11.872679	NaN	NaN	NaN	NaN	1.556490E-10	5.555473E-10
12.012687	NaN	NaN	NaN	NaN	1.556490E-10	5.555473E-10
12.094692	NaN	NaN	NaN	NaN	1.556490E-10	5.555473E-10
12.176697	NaN	NaN	NaN	NaN	1.556490E-10	5.627630E-10
12.297704	NaN	NaN	NaN	NaN	1.529071E-10	5.627630E-10
12.362707	NaN	NaN	NaN	NaN	1.529071E-10	5.627630E-10
12.485714	NaN	NaN	NaN	NaN	1.529071E-10	5.627630E-10
12.561719	NaN	NaN	NaN	NaN	1.529071E-10	5.627630E-10
12.648724	NaN	NaN	NaN	NaN	1.529071E-10	5.627630E-10
12.764730	NaN	NaN	NaN	NaN	1.533333E-10	5.627630E-10
12.829734	NaN	NaN	NaN	NaN	1.533333E-10	5.627630E-10
12.895738	NaN	NaN	NaN	NaN	1.533333E-10	5.627630E-10
13.010745	NaN	NaN	NaN	NaN	1.533333E-10	5.627630E-10
13.093749	NaN	NaN	NaN	NaN	1.533333E-10	5.627630E-10
13.187755	NaN	NaN	NaN	NaN	1.533333E-10	5.700492E-10
13.308762	NaN	NaN	NaN	NaN	1.533333E-10	5.700492E-10
13.391766	NaN	NaN	NaN	NaN	1.533333E-10	5.700492E-10
13.469771	NaN	NaN	NaN	NaN	1.533333E-10	5.700492E-10
13.542775	NaN	NaN	NaN	NaN	1.533333E-10	5.700492E-10
13.618779	NaN	NaN	NaN	NaN	1.533333E-10	5.700492E-10
13.690784	NaN	NaN	NaN	NaN	1.533333E-10	5.689983E-10
13.807790	NaN	NaN	NaN	NaN	1.532480E-10	5.689983E-10
13.872794	NaN	NaN	NaN	NaN	1.532480E-10	5.689983E-10
13.962799	NaN	NaN	NaN	NaN	1.532480E-10	5.689983E-10
14.034803	NaN	NaN	NaN	NaN	1.532480E-10	5.689983E-10
14.123808	NaN	NaN	NaN	NaN	1.532480E-10	5.689983E-10
14.205813	NaN	NaN	NaN	NaN	1.532480E-10	5.627560E-10
14.305819	NaN	NaN	NaN	NaN	1.557910E-10	5.627560E-10
14.393824	NaN	NaN	NaN	NaN	1.557910E-10	5.627560E-10
14.528831	NaN	NaN	NaN	NaN	1.557910E-10	5.627560E-10
14.602836	NaN	NaN	NaN	NaN	1.557910E-10	5.627560E-10
14.674839	NaN	NaN	NaN	NaN	1.557910E-10	5.674112E-10
14.794847	NaN	NaN	NaN	NaN	1.569418E-10	5.674112E-10
14.860850	NaN	NaN	NaN	NaN	1.569418E-10	5.674112E-10
14.990858	NaN	NaN	NaN	NaN	1.569418E-10	5.674112E-10
15.067862	NaN	NaN	NaN	NaN	1.569418E-10	5.674112E-10
15.165868	NaN	NaN	NaN	NaN	1.569418E-10	5.654716E-10
15.293875	NaN	NaN	NaN	NaN	1.582204E-10	5.654716E-10
15.375880	NaN	NaN	NaN	NaN	1.582204E-10	5.654716E-10
15.488886	NaN	NaN	NaN	NaN	1.582204E-10	5.654716E-10
15.554890	NaN	NaN	NaN	NaN	1.582204E-10	5.654716E-10
15.644895	NaN	NaN	NaN	NaN	1.582204E-10	5.703102E-10
15.773902	NaN	NaN	NaN	NaN	1.509465E-10	5.703102E-10
15.839906	NaN	NaN	NaN	NaN	1.509465E-10	5.703102E-10
15.961913	NaN	NaN	NaN	NaN	1.509465E-10	5.703102E-10
16.028917	NaN	NaN	NaN	NaN	1.509465E-10	5.703102E-10
16.093921	NaN	NaN	NaN	NaN	1.509465E-10	5.703102E-10
16.174925	NaN	NaN	NaN	NaN	1.509465E-10	5.703102E-10
16.268931	NaN	NaN	NaN	NaN	1.523033E-10	5.703102E-10
16.357936	NaN	NaN	NaN	NaN	1.523033E-10	5.703102E-10
16.490943	NaN	NaN	NaN	NaN	1.523033E-10	5.703102E-10
16.577949	NaN	NaN	NaN	NaN	1.523033E-10	5.703102E-10
16.658953	NaN	NaN	NaN	NaN	1.523033E-10	5.668470E-10
16.778960	NaN	NaN	NaN	NaN	1.506837E-10	5.668470E-10
16.857965	NaN	NaN	NaN	NaN	1.506837E-10	5.668470E-10
17.045975	NaN	NaN	NaN	NaN	1.506837E-10	5.668470E-10
17.128980	NaN	NaN	NaN	NaN	1.506837E-10	5.668470E-10
17.217985	NaN	NaN	NaN	NaN	1.506837E-10	5.606328E-10
17.312991	NaN	NaN	NaN	NaN	1.553933E-10	5.606328E-10
17.399995	NaN	NaN	NaN	NaN	1.553933E-10	5.606328E-10
17.505002	NaN	NaN	NaN	NaN	1.553933E-10	5.606328E-10
17.569005	NaN	NaN	NaN	NaN	1.553933E-10	5.606328E-10
17.655010	NaN	NaN	NaN	NaN	1.553933E-10	5.576704E-10
17.776017	NaN	NaN	NaN	NaN	1.569702E-10	5.576704E-10
17.859022	NaN	NaN	NaN	NaN	1.569702E-10	5.576704E-10
17.994030	NaN	NaN	NaN	NaN	1.569702E-10	5.576704E-10
18.065033	NaN	NaN	NaN	NaN	1.569702E-10	5.576704E-10
18.169039	NaN	NaN	NaN	NaN	1.569702E-10	5.636729E-10
18.280046	NaN	NaN	NaN	NaN	1.549671E-10	5.636729E-10
18.363050	NaN	NaN	NaN	NaN	1.549671E-10	5.636729E-10
18.523060	NaN	NaN	NaN	NaN	1.549671E-10	5.636729E-10
18.597064	NaN	NaN	NaN	NaN	1.549671E-10	5.636729E-10
18.684069	NaN	NaN	NaN	NaN	1.549671E-10	5.695978E-10
18.816076	NaN	NaN	NaN	NaN	1.517776E-10	5.695978E-10
18.899081	NaN	NaN	NaN	NaN	1.517776E-10	5.695978E-10
18.995087	NaN	NaN	NaN	NaN	1.517776E-10	5.695978E-10
19.068091	NaN	NaN	NaN	NaN	1.517776E-10	5.695978E-10
19.166097	NaN	NaN	NaN	NaN	1.517776E-10	5.687655E-10
19.304104	NaN	NaN	NaN	NaN	1.550736E-10	5.687655E-10
19.386109	NaN	NaN	NaN	NaN	1.550736E-10	5.687655E-10
19.553119	NaN	NaN	NaN	NaN	1.550736E-10	5.687655E-10
19.636123	NaN	NaN	NaN	NaN	1.550736E-10	5.687655E-10
19.719128	NaN	NaN	NaN	NaN	1.550736E-10	5.701762E-10
19.818134	NaN	NaN	NaN	NaN	1.553506E-10	5.701762E-10
19.884138	NaN	NaN	NaN	NaN	1.553506E-10	5.701762E-10
19.970142	NaN	NaN	NaN	NaN	1.553506E-10	5.701762E-10
20.035146	NaN	NaN	NaN	NaN	1.553506E-10	5.701762E-10
20.101150	NaN	NaN	NaN	NaN	1.553506E-10	5.701762E-10
20.183155	NaN	NaN	NaN	NaN	1.553506E-10	5.640044E-10
20.320162	NaN	NaN	NaN	NaN	1.553506E-10	5.640044E-10
20.385166	NaN	NaN	NaN	NaN	1.553506E-10	5.640044E-10
20.470171	NaN	NaN	NaN	NaN	1.553506E-10	5.640044E-10
20.557176	NaN	NaN	NaN	NaN	1.553506E-10	5.640044E-10
20.633181	NaN	NaN	NaN	NaN	1.553506E-10	5.640044E-10
20.715185	NaN	NaN	NaN	NaN	1.553506E-10	5.644417E-10
20.789189	NaN	NaN	NaN	NaN	1.553506E-10	5.644417E-10
20.860193	NaN	NaN	NaN	NaN	1.553506E-10	5.644417E-10
21.014202	NaN	NaN	NaN	NaN	1.553506E-10	5.644417E-10
21.096207	NaN	NaN	NaN	NaN	1.553506E-10	5.644417E-10
21.200213	NaN	NaN	NaN	NaN	1.553506E-10	5.668329E-10
21.354222	NaN	NaN	NaN	NaN	1.574674E-10	5.668329E-10
21.493229	NaN	NaN	NaN	NaN	1.574674E-10	5.668329E-10
21.582235	NaN	NaN	NaN	NaN	1.574674E-10	5.668329E-10
21.680240	NaN	NaN	NaN	NaN	1.574674E-10	5.684975E-10
21.812248	NaN	NaN	NaN	NaN	1.593996E-10	5.684975E-10
21.877252	NaN	NaN	NaN	NaN	1.593996E-10	5.684975E-10
22.035261	NaN	NaN	NaN	NaN	1.593996E-10	5.684975E-10
22.124266	NaN	NaN	NaN	NaN	1.593996E-10	5.684975E-10
22.212271	NaN	NaN	NaN	NaN	1.593996E-10	5.684975E-10
22.285275	NaN	NaN	NaN	NaN	1.556206E-10	5.684975E-10
22.350278	NaN	NaN	NaN	NaN	1.556206E-10	5.684975E-10
22.495287	NaN	NaN	NaN	NaN	1.556206E-10	5.684975E-10
22.582292	NaN	NaN	NaN	NaN	1.556206E-10	5.684975E-10
22.675297	NaN	NaN	NaN	NaN	1.556206E-10	5.684975E-10
22.805305	NaN	NaN	NaN	NaN	1.564730E-10	5.684975E-10
22.871308	NaN	NaN	NaN	NaN	1.564730E-10	5.684975E-10
22.965314	NaN	NaN	NaN	NaN	1.564730E-10	5.684975E-10
23.050319	NaN	NaN	NaN	NaN	1.564730E-10	5.684975E-10
23.115322	NaN	NaN	NaN	NaN	1.564730E-10	5.684975E-10
23.203327	NaN	NaN	NaN	NaN	1.564730E-10	5.642866E-10
23.330335	NaN	NaN	NaN	NaN	1.522749E-10	5.642866E-10
23.396338	NaN	NaN	NaN	NaN	1.522749E-10	5.642866E-10
23.563348	NaN	NaN	NaN	NaN	1.522749E-10	5.642866E-10
23.645353	NaN	NaN	NaN	NaN	1.522749E-10	5.642866E-10
23.733358	NaN	NaN	NaN	NaN	1.522749E-10	5.628900E-10
23.827363	NaN	NaN	NaN	NaN	1.548250E-10	5.628900E-10
23.893367	NaN	NaN	NaN	NaN	1.548250E-10	5.628900E-10
24.013374	NaN	NaN	NaN	NaN	1.548250E-10	5.628900E-10
24.088378	NaN	NaN	NaN	NaN	1.548250E-10	5.628900E-10
24.175383	NaN	NaN	NaN	NaN	1.548250E-10	5.690688E-10
24.295390	NaN	NaN	NaN	NaN	1.560112E-10	5.690688E-10
24.361393	NaN	NaN	NaN	NaN	1.560112E-10	5.690688E-10
24.483401	NaN	NaN	NaN	NaN	1.560112E-10	5.690688E-10
24.564405	NaN	NaN	NaN	NaN	1.560112E-10	5.690688E-10
24.652411	NaN	NaN	NaN	NaN	1.560112E-10	5.690688E-10
24.718414	NaN	NaN	NaN	NaN	1.560112E-10	5.703314E-10
24.834421	NaN	NaN	NaN	NaN	1.562172E-10	5.703314E-10
24.917426	NaN	NaN	NaN	NaN	1.562172E-10	5.703314E-10
25.004430	NaN	NaN	NaN	NaN	1.562172E-10	5.703314E-10
25.087435	NaN	NaN	NaN	NaN	1.562172E-10	5.703314E-10
25.190441	NaN	NaN	NaN	NaN	1.562172E-10	5.738229E-10
25.328449	NaN	NaN	NaN	NaN	1.562172E-10	5.738229E-10
25.410454	NaN	NaN	NaN	NaN	1.562172E-10	5.738229E-10
25.489458	NaN	NaN	NaN	NaN	1.562172E-10	5.738229E-10
25.565463	NaN	NaN	NaN	NaN	1.562172E-10	5.738229E-10
25.649467	NaN	NaN	NaN	NaN	1.562172E-10	5.738229E-10
25.731472	NaN	NaN	NaN	NaN	1.562172E-10	5.728565E-10
25.825478	NaN	NaN	NaN	NaN	1.536671E-10	5.728565E-10
25.890481	NaN	NaN	NaN	NaN	1.536671E-10	5.728565E-10
26.015488	NaN	NaN	NaN	NaN	1.536671E-10	5.728565E-10
26.088492	NaN	NaN	NaN	NaN	1.536671E-10	5.728565E-10
26.192498	NaN	NaN	NaN	NaN	1.536671E-10	5.646040E-10
26.329506	NaN	NaN	NaN	NaN	1.563096E-10	5.646040E-10
26.417511	NaN	NaN	NaN	NaN	1.563096E-10	5.646040E-10
26.519517	NaN	NaN	NaN	NaN	1.563096E-10	5.646040E-10
26.583521	NaN	NaN	NaN	NaN	1.563096E-10	5.646040E-10
26.648524	NaN	NaN	NaN	NaN	1.563096E-10	5.646040E-10
26.720529	NaN	NaN	NaN	NaN	1.563096E-10	5.686244E-10
26.824534	NaN	NaN	NaN	NaN	1.536316E-10	5.686244E-10
26.890538	NaN	NaN	NaN	NaN	1.536316E-10	5.686244E-10
27.042547	NaN	NaN	NaN	NaN	1.536316E-10	5.686244E-10
27.114551	NaN	NaN	NaN	NaN	1.536316E-10	5.686244E-10
27.213557	NaN	NaN	NaN	NaN	1.536316E-10	5.690194E-10
27.302562	NaN	NaN	NaN	NaN	1.565369E-10	5.690194E-10
27.384566	NaN	NaN	NaN	NaN	1.565369E-10	5.690194E-10
27.513574	NaN	NaN	NaN	NaN	1.565369E-10	5.690194E-10
27.597579	NaN	NaN	NaN	NaN	1.565369E-10	5.690194E-10
27.700584	NaN	NaN	NaN	NaN	1.565369E-10	5.688290E-10
27.799590	NaN	NaN	NaN	NaN	1.568281E-10	5.688290E-10
27.888596	NaN	NaN	NaN	NaN	1.568281E-10	5.688290E-10
27.980601	NaN	NaN	NaN	NaN	1.568281E-10	5.688290E-10
28.045604	NaN	NaN	NaN	NaN	1.568281E-10	5.688290E-10
28.121609	NaN	NaN	NaN	NaN	1.568281E-10	5.688290E-10
28.219615	NaN	NaN	NaN	NaN	1.568281E-10	5.676793E-10
28.329621	NaN	NaN	NaN	NaN	1.533901E-10	5.676793E-10
28.394624	NaN	NaN	NaN	NaN	1.533901E-10	5.676793E-10
28.539633	NaN	NaN	NaN	NaN	1.533901E-10	5.676793E-10
28.615637	NaN	NaN	NaN	NaN	1.533901E-10	5.676793E-10
28.724643	NaN	NaN	NaN	NaN	1.533901E-10	5.676793E-10
28.798647	NaN	NaN	NaN	NaN	1.537453E-10	5.676793E-10
28.863651	NaN	NaN	NaN	NaN	1.537453E-10	5.676793E-10
28.987658	NaN	NaN	NaN	NaN	1.537453E-10	5.676793E-10
29.065663	NaN	NaN	NaN	NaN	1.537453E-10	5.676793E-10
29.147667	NaN	NaN	NaN	NaN	1.537453E-10	5.676793E-10
29.223672	NaN	NaN	NaN	NaN	1.537453E-10	5.674183E-10
29.328678	NaN	NaN	NaN	NaN	1.560468E-10	5.674183E-10
29.393682	NaN	NaN	NaN	NaN	1.560468E-10	5.674183E-10
29.512688	NaN	NaN	NaN	NaN	1.560468E-10	5.674183E-10
29.590693	NaN	NaN	NaN	NaN	1.560468E-10	5.674183E-10
29.673697	NaN	NaN	NaN	NaN	1.560468E-10	5.674183E-10
29.811706	NaN	NaN	NaN	NaN	1.593356E-10	5.643994E-10
29.883709	NaN	NaN	NaN	NaN	1.593356E-10	5.643994E-10
30.047719	NaN	NaN	NaN	NaN	1.593356E-10	5.643994E-10
30.129724	NaN	NaN	NaN	NaN	1.593356E-10	5.643994E-10
30.233729	NaN	NaN	NaN	NaN	1.593356E-10	5.759954E-10
30.338736	NaN	NaN	NaN	NaN	1.593356E-10	5.759954E-10
30.421741	NaN	NaN	NaN	NaN	1.593356E-10	5.759954E-10
30.494744	NaN	NaN	NaN	NaN	1.593356E-10	5.759954E-10
30.563748	NaN	NaN	NaN	NaN	1.593356E-10	5.759954E-10
30.645753	NaN	NaN	NaN	NaN	1.593356E-10	5.759954E-10
30.727758	NaN	NaN	NaN	NaN	1.593356E-10	5.675029E-10
30.833764	NaN	NaN	NaN	NaN	1.593356E-10	5.675029E-10
30.915769	NaN	NaN	NaN	NaN	1.593356E-10	5.675029E-10
31.031775	NaN	NaN	NaN	NaN	1.593356E-10	5.675029E-10
31.119780	NaN	NaN	NaN	NaN	1.593356E-10	5.675029E-10
31.218786	NaN	NaN	NaN	NaN	1.593356E-10	5.710367E-10
31.328792	NaN	NaN	NaN	NaN	1.573609E-10	5.710367E-10
31.410797	NaN	NaN	NaN	NaN	1.573609E-10	5.710367E-10
31.518803	NaN	NaN	NaN	NaN	1.573609E-10	5.710367E-10
31.602808	NaN	NaN	NaN	NaN	1.573609E-10	5.710367E-10
31.667811	NaN	NaN	NaN	NaN	1.573609E-10	5.710367E-10
31.733815	NaN	NaN	NaN	NaN	1.573609E-10	5.696261E-10
31.835821	NaN	NaN	NaN	NaN	1.507761E-10	5.696261E-10
31.920826	NaN	NaN	NaN	NaN	1.507761E-10	5.696261E-10
32.023832	NaN	NaN	NaN	NaN	1.507761E-10	5.696261E-10
32.112837	NaN	NaN	NaN	NaN	1.507761E-10	5.696261E-10
32.209843	NaN	NaN	NaN	NaN	1.507761E-10	5.696261E-10
32.315849	NaN	NaN	NaN	NaN	1.548179E-10	5.696261E-10
32.398853	NaN	NaN	NaN	NaN	1.548179E-10	5.696261E-10
32.522861	NaN	NaN	NaN	NaN	1.548179E-10	5.696261E-10
32.585864	NaN	NaN	NaN	NaN	1.548179E-10	5.696261E-10
32.650868	NaN	NaN	NaN	NaN	1.548179E-10	5.696261E-10
32.744873	NaN	NaN	NaN	NaN	1.548179E-10	5.750079E-10
32.832878	NaN	NaN	NaN	NaN	1.552299E-10	5.750079E-10
32.898882	NaN	NaN	NaN	NaN	1.552299E-10	5.750079E-10
32.995887	NaN	NaN	NaN	NaN	1.552299E-10	5.750079E-10
33.060891	NaN	NaN	NaN	NaN	1.552299E-10	5.750079E-10
33.136896	NaN	NaN	NaN	NaN	1.552299E-10	5.750079E-10
33.234901	NaN	NaN	NaN	NaN	1.552299E-10	5.695203E-10
33.333907	NaN	NaN	NaN	NaN	1.561036E-10	5.695203E-10
33.399910	NaN	NaN	NaN	NaN	1.561036E-10	5.695203E-10
33.547919	NaN	NaN	NaN	NaN	1.561036E-10	5.695203E-10
33.622923	NaN	NaN	NaN	NaN	1.561036E-10	5.695203E-10
33.708928	NaN	NaN	NaN	NaN	1.561036E-10	5.710720E-10
33.847936	NaN	NaN	NaN	NaN	1.537098E-10	5.710720E-10
33.929941	NaN	NaN	NaN	NaN	1.537098E-10	5.710720E-10
34.033947	NaN	NaN	NaN	NaN	1.537098E-10	5.710720E-10
34.115952	NaN	NaN	NaN	NaN	1.537098E-10	5.710720E-10
34.219957	NaN	NaN	NaN	NaN	1.537098E-10	5.710720E-10
34.314963	NaN	NaN	NaN	NaN	1.604153E-10	5.710720E-10
34.379967	NaN	NaN	NaN	NaN	1.604153E-10	5.710720E-10
34.502974	NaN	NaN	NaN	NaN	1.604153E-10	5.710720E-10
34.588979	NaN	NaN	NaN	NaN	1.604153E-10	5.710720E-10
34.659983	NaN	NaN	NaN	NaN	1.604153E-10	5.710720E-10
34.741987	NaN	NaN	NaN	NaN	1.604153E-10	5.679332E-10
34.847993	NaN	NaN	NaN	NaN	1.546403E-10	5.679332E-10
34.929998	NaN	NaN	NaN	NaN	1.546403E-10	5.679332E-10
35.060006	NaN	NaN	NaN	NaN	1.546403E-10	5.679332E-10
35.143010	NaN	NaN	NaN	NaN	1.546403E-10	5.679332E-10
35.231015	NaN	NaN	NaN	NaN	1.546403E-10	5.806436E-10
35.342022	NaN	NaN	NaN	NaN	1.569844E-10	5.806436E-10
